timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,parser_used,source_file,capture_date,capture_year
20150124172622,11.0,2014.0,Mississippi,98340,0,952,1,341,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Missouri,266006,21697,18596,7,9611,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Montana,25323,0,685,1,142,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Nebraska,29551,0,1330,1,280,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Nevada,88098,4648,6075,2,2912,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,New Hampshire,7881,0,1334,1,194,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,New Jersey,276404,3337,17260,2,7950,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,New Mexico,61163,35260,5398,3,2518,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,New York,508308,0,46327,8,18353,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,North Carolina,237082,22057,6878,2,2397,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,North Dakota,11212,14711,839,1,368,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Ohio,450662,126135,40484,9,10844,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Oklahoma,126498,259,4454,3,1891,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Oregon,174069,0,10875,1,5387,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Pennsylvania,319390,0,12563,3,5606,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Puerto Rico,20082,2621,186,1,44,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Rhode Island,19694,0,924,1,247,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,South Carolina,187098,2159,11888,4,5467,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,South Dakota,26397,23391,690,1,273,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Tennessee,186291,67967,5031,3,1148,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Texas,740863,45002,52358,15,19452,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Utah,90684,2595,770,1,78,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Vermont,15763,0,472,1,205,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Virginia,378011,4635,17924,4,8963,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Washington,239916,0,5458,6,2360,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,West Virginia,21951,0,1049,1,231,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Wisconsin,185286,0,13243,2,4793,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150124172622,11.0,2014.0,Wyoming,21859,0,547,1,96,2012-2016,20150124172622_ndis.html,2015-01-24 17:26:22,2015
20150125001030,11.0,2014.0,Alabama,222930,12081,12662,4,5985,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Alaska,22776,22557,1320,1,495,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Arizona,280433,28210,15964,7,7080,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Arkansas,144710,1207,8382,1,3336,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Army,26946,29093,2472,1,124,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,California,1481042,817240,60660,24,33605,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Colorado,171188,130402,10626,5,4708,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Connecticut,100290,0,4732,1,1929,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Delaware,11593,0,611,1,71,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Florida,945155,90451,51856,12,27211,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Georgia,286715,0,15877,4,5406,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Hawaii,29895,0,813,1,383,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Idaho,28916,0,390,1,31,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Illinois,511796,162,33378,9,18412,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Indiana,231285,0,9810,5,3568,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Iowa,88237,0,4958,1,1439,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Kansas,85571,67680,5690,5,2207,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Kentucky,101217,0,5356,1,1310,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Lab,799682,161062,3290,2,853,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Louisiana,134835,319739,10971,6,5379,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Maine,27607,0,2834,1,74,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Maryland,113790,25952,9492,6,3336,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Massachusetts,116921,0,8691,2,3443,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Michigan,349454,12837,17916,3,8047,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Minnesota,134551,0,11582,2,4540,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Mississippi,98340,0,952,1,341,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Missouri,266006,21697,18596,7,9611,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Montana,25323,0,685,1,142,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Nebraska,29551,0,1330,1,280,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Nevada,88098,4648,6075,2,2912,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,New Hampshire,7881,0,1334,1,194,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,New Jersey,276404,3337,17260,2,7950,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,New Mexico,61163,35260,5398,3,2518,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,New York,508308,0,46327,8,18353,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,North Carolina,237082,22057,6878,2,2397,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,North Dakota,11212,14711,839,1,368,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Ohio,450662,126135,40484,9,10844,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Oklahoma,126498,259,4454,3,1891,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Oregon,174069,0,10875,1,5387,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Pennsylvania,319390,0,12563,3,5606,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Puerto Rico,20082,2621,186,1,44,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Rhode Island,19694,0,924,1,247,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,South Carolina,187098,2159,11888,4,5467,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,South Dakota,26397,23391,690,1,273,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Tennessee,186291,67967,5031,3,1148,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Texas,740863,45002,52358,15,19452,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Utah,90684,2595,770,1,78,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Vermont,15763,0,472,1,205,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Virginia,378011,4635,17924,4,8963,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Washington,239916,0,5458,6,2360,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,West Virginia,21951,0,1049,1,231,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Wisconsin,185286,0,13243,2,4793,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125001030,11.0,2014.0,Wyoming,21859,0,547,1,96,2012-2016,20150125001030_ndis.html,2015-01-25 00:10:30,2015
20150125235832,11.0,2014.0,Alabama,222930,12081,12662,4,5985,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Alaska,22776,22557,1320,1,495,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Arizona,280433,28210,15964,7,7080,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Arkansas,144710,1207,8382,1,3336,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Army,26946,29093,2472,1,124,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,California,1481042,817240,60660,24,33605,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Colorado,171188,130402,10626,5,4708,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Connecticut,100290,0,4732,1,1929,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Delaware,11593,0,611,1,71,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Florida,945155,90451,51856,12,27211,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Georgia,286715,0,15877,4,5406,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Hawaii,29895,0,813,1,383,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Idaho,28916,0,390,1,31,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Illinois,511796,162,33378,9,18412,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Indiana,231285,0,9810,5,3568,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Iowa,88237,0,4958,1,1439,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Kansas,85571,67680,5690,5,2207,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Kentucky,101217,0,5356,1,1310,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Lab,799682,161062,3290,2,853,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Louisiana,134835,319739,10971,6,5379,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Maine,27607,0,2834,1,74,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Maryland,113790,25952,9492,6,3336,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Massachusetts,116921,0,8691,2,3443,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Michigan,349454,12837,17916,3,8047,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Minnesota,134551,0,11582,2,4540,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Mississippi,98340,0,952,1,341,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Missouri,266006,21697,18596,7,9611,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Montana,25323,0,685,1,142,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Nebraska,29551,0,1330,1,280,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Nevada,88098,4648,6075,2,2912,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,New Hampshire,7881,0,1334,1,194,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,New Jersey,276404,3337,17260,2,7950,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,New Mexico,61163,35260,5398,3,2518,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,New York,508308,0,46327,8,18353,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,North Carolina,237082,22057,6878,2,2397,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,North Dakota,11212,14711,839,1,368,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Ohio,450662,126135,40484,9,10844,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Oklahoma,126498,259,4454,3,1891,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Oregon,174069,0,10875,1,5387,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Pennsylvania,319390,0,12563,3,5606,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Puerto Rico,20082,2621,186,1,44,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Rhode Island,19694,0,924,1,247,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,South Carolina,187098,2159,11888,4,5467,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,South Dakota,26397,23391,690,1,273,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Tennessee,186291,67967,5031,3,1148,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Texas,740863,45002,52358,15,19452,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Utah,90684,2595,770,1,78,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Vermont,15763,0,472,1,205,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Virginia,378011,4635,17924,4,8963,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Washington,239916,0,5458,6,2360,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,West Virginia,21951,0,1049,1,231,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Wisconsin,185286,0,13243,2,4793,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150125235832,11.0,2014.0,Wyoming,21859,0,547,1,96,2012-2016,20150125235832_ndis.html,2015-01-25 23:58:32,2015
20150126101136,11.0,2014.0,Alabama,222930,12081,12662,4,5985,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Alaska,22776,22557,1320,1,495,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Arizona,280433,28210,15964,7,7080,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Arkansas,144710,1207,8382,1,3336,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Army,26946,29093,2472,1,124,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,California,1481042,817240,60660,24,33605,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Colorado,171188,130402,10626,5,4708,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Connecticut,100290,0,4732,1,1929,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Delaware,11593,0,611,1,71,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Florida,945155,90451,51856,12,27211,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Georgia,286715,0,15877,4,5406,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Hawaii,29895,0,813,1,383,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Idaho,28916,0,390,1,31,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Illinois,511796,162,33378,9,18412,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Indiana,231285,0,9810,5,3568,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Iowa,88237,0,4958,1,1439,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Kansas,85571,67680,5690,5,2207,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Kentucky,101217,0,5356,1,1310,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Lab,799682,161062,3290,2,853,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Louisiana,134835,319739,10971,6,5379,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Maine,27607,0,2834,1,74,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Maryland,113790,25952,9492,6,3336,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Massachusetts,116921,0,8691,2,3443,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Michigan,349454,12837,17916,3,8047,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Minnesota,134551,0,11582,2,4540,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Mississippi,98340,0,952,1,341,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Missouri,266006,21697,18596,7,9611,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Montana,25323,0,685,1,142,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Nebraska,29551,0,1330,1,280,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Nevada,88098,4648,6075,2,2912,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,New Hampshire,7881,0,1334,1,194,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,New Jersey,276404,3337,17260,2,7950,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,New Mexico,61163,35260,5398,3,2518,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,New York,508308,0,46327,8,18353,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,North Carolina,237082,22057,6878,2,2397,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,North Dakota,11212,14711,839,1,368,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Ohio,450662,126135,40484,9,10844,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Oklahoma,126498,259,4454,3,1891,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Oregon,174069,0,10875,1,5387,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Pennsylvania,319390,0,12563,3,5606,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Puerto Rico,20082,2621,186,1,44,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Rhode Island,19694,0,924,1,247,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,South Carolina,187098,2159,11888,4,5467,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,South Dakota,26397,23391,690,1,273,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Tennessee,186291,67967,5031,3,1148,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Texas,740863,45002,52358,15,19452,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Utah,90684,2595,770,1,78,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Vermont,15763,0,472,1,205,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Virginia,378011,4635,17924,4,8963,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Washington,239916,0,5458,6,2360,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,West Virginia,21951,0,1049,1,231,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Wisconsin,185286,0,13243,2,4793,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150126101136,11.0,2014.0,Wyoming,21859,0,547,1,96,2012-2016,20150126101136_ndis.html,2015-01-26 10:11:36,2015
20150209224906,12.0,2014.0,Alabama,223624,12382,12777,4,6119,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Alaska,22776,22557,1320,1,495,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Arizona,281079,28804,16051,7,7128,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Arkansas,145555,1230,8479,1,3423,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Army,27138,30596,2491,1,124,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,California,1728212,0,61267,24,33605,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Colorado,171895,133143,10809,5,4757,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Connecticut,100760,0,4817,1,1965,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Delaware,12093,0,615,1,72,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Florida,949253,94517,52208,12,27489,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Georgia,287353,0,15956,4,5430,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Hawaii,29895,0,813,1,385,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Idaho,29065,0,390,1,31,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Illinois,514572,169,33640,9,18514,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Indiana,232636,0,9895,5,3594,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Iowa,89914,0,4991,1,1453,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Kansas,85660,68427,5721,5,2229,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Kentucky,103279,0,5392,1,1325,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
20150209224906,12.0,2014.0,Lab,801887,163415,3323,2,860,2012-2016,20150209224906_ndis.html,2015-02-09 22:49:06,2015
